year,month,day_of_month,day_of_week,fl_date,op_unique_carrier,op_carrier_fl_num,origin,origin_city_name,origin_state_nm,dest,dest_city_name,dest_state_nm,crs_dep_time,dep_time,dep_delay,taxi_out,wheels_off,wheels_on,taxi_in,crs_arr_time,arr_time,arr_delay,cancelled,cancellation_code,diverted,crs_elapsed_time,actual_elapsed_time,air_time,distance,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,dep_hour
2024,9,10,2,9/10/2024,OO,4830,DFW,"Dallas/Fort Worth, TX",Texas,BHM,"Birmingham, AL",Alabama,1328,1334,6,16,1350,1506,5,1516,1511,-5,0,NULL,0,108,97,76,597,0,0,0,0,0,13
2024,8,13,2,8/13/2024,YX,5759,LGA,"New York, NY",New York,BOS,"Boston, MA",Massachusetts,800,750,0,27,817,855,8,920,903,-17,0,NULL,0,80,73,38,184,0,0,0,0,0,7
2024,1,29,1,1/29/2024,WN,1081,BUR,"Burbank, CA",California,AUS,"Austin, TX",Texas,1000,954,0,12,1006,1438,4,1450,1442,-8,0,NULL,0,170,168,152,1241,0,0,0,0,0,9
2024,3,19,2,3/19/2024,DL,450,SEA,"Seattle, WA",Washington,BNA,"Nashville, TN",Tennessee,1741,1736,0,21,1757,2344,6,2358,2350,-8,0,NULL,0,257,254,227,1978,0,0,0,0,0,17
2024,2,12,1,2/12/2024,OO,5373,IAH,"Houston, TX",Texas,MKE,"Milwaukee, WI",Wisconsin,1200,1157,0,19,1216,1425,7,1444,1432,-12,0,NULL,0,164,155,129,984,0,0,0,0,0,11
2024,2,21,3,2/21/2024,YX,3596,EWR,"Newark, NJ",New Jersey,PIT,"Pittsburgh, PA",Pennsylvania,1729,1722,0,20,1742,1833,4,1903,1837,-26,0,NULL,0,94,75,51,319,0,0,0,0,0,17
2024,10,14,1,10/14/2024,DL,1178,ATL,"Atlanta, GA",Georgia,ORD,"Chicago, IL",Illinois,715,713,0,13,726,759,14,817,813,-4,0,NULL,0,122,120,93,606,0,0,0,0,0,7
2024,10,21,1,10/21/2024,YX,4591,PHL,"Philadelphia, PA",Pennsylvania,PIT,"Pittsburgh, PA",Pennsylvania,2119,2112,0,18,2130,2213,4,2242,2217,-25,0,NULL,0,83,65,43,268,0,0,0,0,0,21
2024,1,5,5,1/5/2024,OO,4939,MAF,"Midland/Odessa, TX",Texas,PHX,"Phoenix, AZ",Arizona,843,854,11,43,937,1013,10,946,1023,37,0,NULL,0,123,149,96,581,0,11,26,0,0,8
2024,4,20,6,4/20/2024,UA,2193,DEN,"Denver, CO",Colorado,LAS,"Las Vegas, NV",Nevada,949,1005,16,70,1115,1148,5,1048,1153,65,0,NULL,0,119,168,93,628,16,0,49,0,0,10
2024,10,9,3,10/9/2024,YX,5638,DTW,"Detroit, MI",Michigan,SDF,"Louisville, KY",Kentucky,1220,1214,0,13,1227,1317,5,1342,1322,-20,0,NULL,0,82,68,50,306,0,0,0,0,0,12
2024,6,28,5,6/28/2024,AA,1576,GRR,"Grand Rapids, MI",Michigan,DFW,"Dallas/Fort Worth, TX",Texas,1951,1942,0,10,1952,2101,26,2134,2127,-7,0,NULL,0,163,165,129,931,0,0,0,0,0,19
2024,10,28,1,10/28/2024,OO,4052,SYR,"Syracuse, NY",New York,DTW,"Detroit, MI",Michigan,1803,1801,0,14,1815,1915,10,1940,1925,-15,0,NULL,0,97,84,60,374,0,0,0,0,0,18
2024,7,10,3,7/10/2024,DL,2903,SLC,"Salt Lake City, UT",Utah,MCI,"Kansas City, MO",Missouri,1403,1400,0,17,1417,1714,5,1726,1719,-7,0,NULL,0,143,139,117,920,0,0,0,0,0,14
2024,4,9,2,4/9/2024,DL,1532,IAH,"Houston, TX",Texas,SLC,"Salt Lake City, UT",Utah,1155,1247,52,13,1300,1449,7,1415,1456,41,0,NULL,0,200,189,169,1195,0,0,0,0,41,12
2024,7,30,2,7/30/2024,AA,305,SEA,"Seattle, WA",Washington,MIA,"Miami, FL",Florida,2030,2031,1,17,2048,457,4,519,501,-18,0,NULL,0,349,330,309,2724,0,0,0,0,0,20
2024,10,27,7,10/27/2024,DL,687,ATL,"Atlanta, GA",Georgia,LAX,"Los Angeles, CA",California,1535,1557,22,13,1610,1718,16,1721,1734,13,0,NULL,0,286,277,248,1947,0,0,0,0,0,15
2024,12,30,1,12/30/2024,OO,3862,GTF,"Great Falls, MT",Montana,SLC,"Salt Lake City, UT",Utah,530,913,223,42,955,1102,7,709,1109,240,0,NULL,0,99,116,67,463,0,223,17,0,0,9
2024,11,1,5,11/1/2024,WN,771,PHX,"Phoenix, AZ",Arizona,DEN,"Denver, CO",Colorado,1555,1553,0,7,1600,1819,8,1845,1827,-18,0,NULL,0,110,94,79,602,0,0,0,0,0,15
2024,8,18,7,8/18/2024,HA,307,KOA,"Kona, HI",Hawaii,HNL,"Honolulu, HI",Hawaii,1509,1504,0,10,1514,1542,9,1559,1551,-8,0,NULL,0,50,47,28,163,0,0,0,0,0,15
2024,4,1,1,4/1/2024,WN,2913,PHX,"Phoenix, AZ",Arizona,OAK,"Oakland, CA",California,1550,1624,34,11,1635,1804,5,1750,1809,19,0,NULL,0,120,105,89,646,7,0,0,0,12,16
2024,3,17,7,3/17/2024,B6,506,FLL,"Fort Lauderdale, FL",Florida,EWR,"Newark, NJ",New Jersey,2012,2044,32,18,2102,2315,12,2312,2327,15,0,NULL,0,180,163,133,1065,5,0,0,0,10,20
2024,3,5,2,3/5/2024,NK,710,FLL,"Fort Lauderdale, FL",Florida,LGA,"New York, NY",New York,822,816,0,11,827,1044,5,1114,1049,-25,0,NULL,0,172,153,137,1076,0,0,0,0,0,8
2024,5,9,4,5/9/2024,OO,3828,BIL,"Billings, MT",Montana,SLC,"Salt Lake City, UT",Utah,1835,1831,0,14,1845,1945,8,2006,1953,-13,0,NULL,0,91,82,60,387,0,0,0,0,0,18
2024,1,27,6,1/27/2024,NK,230,FLL,"Fort Lauderdale, FL",Florida,ATL,"Atlanta, GA",Georgia,900,905,5,18,923,1051,13,1101,1104,3,0,NULL,0,121,119,88,581,0,0,0,0,0,9
2024,4,26,5,4/26/2024,WN,4685,MDW,"Chicago, IL",Illinois,STL,"St. Louis, MO",Missouri,1945,2242,177,29,2311,10,4,2055,14,199,0,NULL,0,70,92,59,251,0,0,22,0,177,22
2024,9,7,6,9/7/2024,AA,497,SAN,"San Diego, CA",California,CLT,"Charlotte, NC",North Carolina,1252,1240,0,17,1257,1954,14,2040,2008,-32,0,NULL,0,288,268,237,2077,0,0,0,0,0,12
2024,12,29,7,12/29/2024,F9,3952,CVG,"Cincinnati, OH",Kentucky,RSW,"Fort Myers, FL",Florida,1635,1721,46,18,1739,1955,27,1903,2022,79,0,NULL,0,148,181,136,879,0,0,33,0,46,17
2024,4,4,4,4/4/2024,AA,2582,CLT,"Charlotte, NC",North Carolina,DTW,"Detroit, MI",Michigan,734,737,3,11,748,904,10,923,914,-9,0,NULL,0,109,97,76,500,0,0,0,0,0,7
2024,6,24,1,6/24/2024,DL,1282,LAS,"Las Vegas, NV",Nevada,MSP,"Minneapolis, MN",Minnesota,600,556,0,13,609,1038,4,1109,1042,-27,0,NULL,0,189,166,149,1299,0,0,0,0,0,5
2024,1,26,5,1/26/2024,UA,1413,SFO,"San Francisco, CA",California,LAX,"Los Angeles, CA",California,1730,1730,0,23,1753,1852,8,1906,1900,-6,0,NULL,0,96,90,59,337,0,0,0,0,0,17
2024,11,29,5,11/29/2024,OO,5277,DEN,"Denver, CO",Colorado,MKE,"Milwaukee, WI",Wisconsin,1735,1731,0,14,1745,2037,8,2109,2045,-24,0,NULL,0,154,134,112,896,0,0,0,0,0,17
2024,9,3,2,9/3/2024,OO,3964,MBS,"Saginaw/Bay City/Midland, MI",Michigan,DTW,"Detroit, MI",Michigan,1750,1747,0,22,1809,1833,10,1844,1843,-1,0,NULL,0,54,56,24,98,0,0,0,0,0,17
2024,1,26,5,1/26/2024,YX,5623,DCA,"Washington, DC",Virginia,LGA,"New York, NY",New York,1930,1927,0,17,1944,2021,20,2100,2041,-19,0,NULL,0,90,74,37,214,0,0,0,0,0,19
2024,3,20,3,3/20/2024,F9,3066,ATL,"Atlanta, GA",Georgia,BWI,"Baltimore, MD",Maryland,2206,2220,14,21,2241,3,8,2359,11,12,0,NULL,0,113,111,82,577,0,0,0,0,0,22
2024,5,27,1,5/27/2024,UA,1617,ATL,"Atlanta, GA",Georgia,IAH,"Houston, TX",Texas,935,1204,149,15,1219,1300,8,1045,1308,143,0,NULL,0,130,124,101,689,5,0,0,0,138,12
2024,7,5,5,7/5/2024,AS,77,GST,"Gustavus, AK",Alaska,JNU,"Juneau, AK",Alaska,1740,1734,0,16,1750,1802,4,1814,1806,-8,0,NULL,0,34,32,12,41,0,0,0,0,0,17
2024,10,7,1,10/7/2024,DL,2329,ATL,"Atlanta, GA",Georgia,ORF,"Norfolk, VA",Virginia,1540,1534,0,16,1550,1658,5,1711,1703,-8,0,NULL,0,91,89,68,516,0,0,0,0,0,15
2024,7,11,4,7/11/2024,YX,3617,EWR,"Newark, NJ",New Jersey,IND,"Indianapolis, IN",Indiana,1457,1450,0,15,1505,1646,11,1708,1657,-11,0,NULL,0,131,127,101,645,0,0,0,0,0,14
2024,1,29,1,1/29/2024,NK,2801,TPA,"Tampa, FL",Florida,ORD,"Chicago, IL",Illinois,1418,1408,0,11,1419,1547,12,1620,1559,-21,0,NULL,0,182,171,148,1012,0,0,0,0,0,14
2024,5,24,5,5/24/2024,AA,547,LGA,"New York, NY",New York,DFW,"Dallas/Fort Worth, TX",Texas,815,809,0,14,823,1033,16,1103,1049,-14,0,NULL,0,228,220,190,1389,0,0,0,0,0,8
2024,10,11,5,10/11/2024,NK,1070,FLL,"Fort Lauderdale, FL",Florida,PNS,"Pensacola, FL",Florida,920,914,0,13,927,951,3,1007,954,-13,0,NULL,0,107,100,84,525,0,0,0,0,0,9
2024,7,7,7,7/7/2024,DL,2300,LGA,"New York, NY",New York,MIA,"Miami, FL",Florida,1610,1605,0,23,1628,1853,9,1946,1902,-44,0,NULL,0,216,177,145,1096,0,0,0,0,0,16
2024,8,19,1,8/19/2024,WN,1782,LAS,"Las Vegas, NV",Nevada,LGB,"Long Beach, CA",California,1430,1459,29,22,1521,1604,3,1550,1607,17,0,NULL,0,80,68,43,231,9,0,0,0,8,14
2024,9,5,4,9/5/2024,OH,5535,DCA,"Washington, DC",Virginia,CLE,"Cleveland, OH",Ohio,1257,1251,0,19,1310,1359,37,1423,1436,13,0,NULL,0,86,105,49,310,0,0,0,0,0,12
2024,4,21,7,4/21/2024,MQ,3479,PVD,"Providence, RI",Rhode Island,ORD,"Chicago, IL",Illinois,726,719,0,12,731,856,18,914,914,0,0,NULL,0,168,175,145,849,0,0,0,0,0,7
2024,10,12,6,10/12/2024,F9,3194,DFW,"Dallas/Fort Worth, TX",Texas,IAH,"Houston, TX",Texas,1313,1320,7,15,1335,1420,10,1432,1430,-2,0,NULL,0,79,70,45,224,0,0,0,0,0,13
2024,5,1,3,5/1/2024,WN,869,SMF,"Sacramento, CA",California,SAN,"San Diego, CA",California,1500,1519,19,8,1527,1634,5,1635,1639,4,0,NULL,0,95,80,67,480,0,0,0,0,0,15
2024,2,29,4,2/29/2024,DL,2382,RSW,"Fort Myers, FL",Florida,BOS,"Boston, MA",Massachusetts,1805,1802,0,18,1820,2109,8,2117,2117,0,0,NULL,0,192,195,169,1249,0,0,0,0,0,18
2024,4,28,7,4/28/2024,DL,469,SFO,"San Francisco, CA",California,DTW,"Detroit, MI",Michigan,1640,1639,0,16,1655,2350,7,12,2357,-15,0,NULL,0,272,258,235,2079,0,0,0,0,0,16
2024,3,19,2,3/19/2024,DL,507,LAX,"Los Angeles, CA",California,BOS,"Boston, MA",Massachusetts,2145,2148,3,14,2202,600,9,617,609,-8,0,NULL,0,332,321,298,2611,0,0,0,0,0,21
2024,6,25,2,6/25/2024,WN,3750,MHT,"Manchester, NH",New Hampshire,BWI,"Baltimore, MD",Maryland,1825,1913,48,12,1925,2032,4,2000,2036,36,0,NULL,0,95,83,67,377,0,0,0,0,36,19
2024,8,5,1,8/5/2024,WN,3807,DAL,"Dallas, TX",Texas,LAX,"Los Angeles, CA",California,1810,1813,3,6,1819,1854,13,1930,1907,-23,0,NULL,0,200,174,155,1246,0,0,0,0,0,18
2024,9,5,4,9/5/2024,NK,390,CLT,"Charlotte, NC",North Carolina,LAX,"Los Angeles, CA",California,814,813,0,15,828,1003,8,1028,1011,-17,0,NULL,0,314,298,275,2125,0,0,0,0,0,8
2024,9,17,2,9/17/2024,AA,1058,LGA,"New York, NY",New York,CLT,"Charlotte, NC",North Carolina,730,727,0,21,748,908,8,934,916,-18,0,NULL,0,124,109,80,544,0,0,0,0,0,7
2024,10,6,7,10/6/2024,UA,2298,ORD,"Chicago, IL",Illinois,EWR,"Newark, NJ",New Jersey,1445,1452,7,19,1511,1753,5,1807,1758,-9,0,NULL,0,142,126,102,719,0,0,0,0,0,14
2024,3,13,3,3/13/2024,OO,5011,DFW,"Dallas/Fort Worth, TX",Texas,GGG,"Longview, TX",Texas,1250,1245,0,29,1314,1341,5,1354,1346,-8,0,NULL,0,64,61,27,140,0,0,0,0,0,12
2024,10,23,3,10/23/2024,WN,323,OMA,"Omaha, NE",Nebraska,PHX,"Phoenix, AZ",Arizona,1855,1902,7,10,1912,1931,6,1940,1937,-3,0,NULL,0,165,155,139,1037,0,0,0,0,0,19
2024,8,14,3,8/14/2024,OO,5274,ORD,"Chicago, IL",Illinois,SBN,"South Bend, IN",Indiana,2105,2113,8,28,2141,2259,4,2302,2303,1,0,NULL,0,57,50,18,84,0,0,0,0,0,21
2024,10,4,5,10/4/2024,AA,934,BWI,"Baltimore, MD",Maryland,CLT,"Charlotte, NC",North Carolina,933,928,0,14,942,1043,6,1109,1049,-20,0,NULL,0,96,81,61,361,0,0,0,0,0,9
2024,9,2,1,9/2/2024,B6,690,FLL,"Fort Lauderdale, FL",Florida,BOS,"Boston, MA",Massachusetts,610,602,0,15,617,858,6,925,904,-21,0,NULL,0,195,182,161,1237,0,0,0,0,0,6
2024,12,10,2,12/10/2024,DL,564,SFO,"San Francisco, CA",California,ATL,"Atlanta, GA",Georgia,1359,1428,29,15,1443,2145,19,2136,2204,28,0,NULL,0,277,276,242,2139,17,0,0,0,11,14
2024,9,5,4,9/5/2024,DL,268,JFK,"New York, NY",New York,HNL,"Honolulu, HI",Hawaii,1030,1026,0,25,1051,1455,5,1508,1500,-8,0,NULL,0,638,634,604,4983,0,0,0,0,0,10
2024,9,20,5,9/20/2024,AA,2033,LGA,"New York, NY",New York,DCA,"Washington, DC",Virginia,1720,1714,0,22,1736,1822,5,1841,1827,-14,0,NULL,0,81,73,46,214,0,0,0,0,0,17
2024,6,6,4,6/6/2024,DL,2877,MSP,"Minneapolis, MN",Minnesota,BIL,"Billings, MT",Montana,2150,2236,46,26,2302,2356,6,2257,2,65,0,NULL,0,127,146,114,748,0,0,19,0,46,22
2024,1,3,3,1/3/2024,HA,515,OGG,"Kahului, HI",Hawaii,HNL,"Honolulu, HI",Hawaii,1910,1933,23,7,1940,2001,11,1952,2012,20,0,NULL,0,42,39,21,100,3,0,0,0,17,19
2024,3,27,3,3/27/2024,AA,1146,BOS,"Boston, MA",Massachusetts,PHL,"Philadelphia, PA",Pennsylvania,1211,1202,0,14,1216,1319,7,1340,1326,-14,0,NULL,0,89,84,63,280,0,0,0,0,0,12
2024,11,30,6,11/30/2024,OO,4071,BIS,"Bismarck/Mandan, ND",North Dakota,MSP,"Minneapolis, MN",Minnesota,1740,1757,17,30,1827,1927,6,1914,1933,19,0,NULL,0,94,96,60,386,17,0,2,0,0,17
2024,12,30,1,12/30/2024,AS,1083,LAX,"Los Angeles, CA",California,SEA,"Seattle, WA",Washington,1323,1314,0,19,1333,1553,11,1624,1604,-20,0,NULL,0,181,170,140,954,0,0,0,0,0,13
2024,3,26,2,3/26/2024,YX,3668,ORD,"Chicago, IL",Illinois,IND,"Indianapolis, IN",Indiana,900,854,0,17,911,1051,9,1118,1100,-18,0,NULL,0,78,66,40,177,0,0,0,0,0,8
2024,1,12,5,1/12/2024,WN,1468,BWI,"Baltimore, MD",Maryland,CMH,"Columbus, OH",Ohio,1010,1017,7,10,1027,1129,5,1135,1134,-1,0,NULL,0,85,77,62,337,0,0,0,0,0,10
2024,4,13,6,4/13/2024,OH,5573,CLT,"Charlotte, NC",North Carolina,BHM,"Birmingham, AL",Alabama,1439,1439,0,19,1458,1458,3,1510,1501,-9,0,NULL,0,91,82,60,350,0,0,0,0,0,14
2024,11,28,4,11/28/2024,WN,3129,BWI,"Baltimore, MD",Maryland,HOU,"Houston, TX",Texas,650,648,0,12,700,919,7,940,926,-14,0,NULL,0,230,218,199,1246,0,0,0,0,0,6
2024,4,12,5,4/12/2024,WN,398,DAL,"Dallas, TX",Texas,MAF,"Midland/Odessa, TX",Texas,840,840,0,8,848,942,3,950,945,-5,0,NULL,0,70,65,54,319,0,0,0,0,0,8
2024,12,18,3,12/18/2024,OO,5575,LAX,"Los Angeles, CA",California,PSP,"Palm Springs, CA",California,1900,1904,4,18,1922,1958,9,2008,2007,-1,0,NULL,0,68,63,36,110,0,0,0,0,0,19
2024,9,4,3,9/4/2024,HA,535,OGG,"Kahului, HI",Hawaii,HNL,"Honolulu, HI",Hawaii,1915,1909,0,7,1916,1939,6,1956,1945,-11,0,NULL,0,41,36,23,100,0,0,0,0,0,19
2024,11,28,4,11/28/2024,UA,486,MCO,"Orlando, FL",Florida,CLE,"Cleveland, OH",Ohio,1133,1123,0,9,1132,1322,5,1402,1327,-35,0,NULL,0,149,124,110,895,0,0,0,0,0,11
2024,11,11,1,11/11/2024,DL,2705,SLC,"Salt Lake City, UT",Utah,AUS,"Austin, TX",Texas,955,1005,10,14,1019,1335,5,1347,1340,-7,0,NULL,0,172,155,136,1086,0,0,0,0,0,10
2024,9,18,3,9/18/2024,OO,5957,ATW,"Appleton, WI",Wisconsin,ORD,"Chicago, IL",Illinois,630,624,0,11,635,718,19,752,737,-15,0,NULL,0,82,73,43,160,0,0,0,0,0,6
2024,10,24,4,10/24/2024,WN,1506,ATL,"Atlanta, GA",Georgia,MDW,"Chicago, IL",Illinois,830,825,0,20,845,914,5,925,919,-6,0,NULL,0,115,114,89,591,0,0,0,0,0,8
2024,4,28,7,4/28/2024,AA,2382,DFW,"Dallas/Fort Worth, TX",Texas,LGA,"New York, NY",New York,1636,1655,19,20,1715,2113,6,2100,2119,19,0,NULL,0,204,204,178,1389,19,0,0,0,0,16
2024,3,11,1,3/11/2024,OO,3290,GJT,"Grand Junction, CO",Colorado,PHX,"Phoenix, AZ",Arizona,1840,1830,0,20,1850,1901,19,1919,1920,1,0,NULL,0,99,110,71,438,0,0,0,0,0,18
2024,3,26,2,3/26/2024,9E,5342,CAE,"Columbia, SC",South Carolina,ATL,"Atlanta, GA",Georgia,1242,1238,0,9,1247,1334,10,1354,1344,-10,0,NULL,0,72,66,47,192,0,0,0,0,0,12
2024,11,8,5,11/8/2024,MQ,3858,TLH,"Tallahassee, FL",Florida,MIA,"Miami, FL",Florida,1026,1035,9,16,1051,1156,5,1147,1201,14,0,NULL,0,81,86,65,402,0,0,0,0,0,10
2024,5,24,5,5/24/2024,OH,5147,DCA,"Washington, DC",Virginia,BHM,"Birmingham, AL",Alabama,1535,1528,0,23,1551,1624,4,1646,1628,-18,0,NULL,0,131,120,93,653,0,0,0,0,0,15
2024,6,26,3,6/26/2024,AA,1530,MIA,"Miami, FL",Florida,LGA,"New York, NY",New York,1823,1955,92,30,2025,2316,20,2127,2336,129,0,NULL,0,184,221,171,1096,0,0,129,0,0,19
2024,9,6,5,9/6/2024,UA,305,SFO,"San Francisco, CA",California,LAS,"Las Vegas, NV",Nevada,1310,1302,0,15,1317,1431,10,1451,1441,-10,0,NULL,0,101,99,74,414,0,0,0,0,0,13
2024,4,1,1,4/1/2024,NK,2866,MCO,"Orlando, FL",Florida,MEM,"Memphis, TN",Tennessee,2259,2256,0,11,2307,20,7,17,27,10,0,NULL,0,138,151,133,684,0,0,0,0,0,22
2024,5,20,1,5/20/2024,NK,347,RSW,"Fort Myers, FL",Florida,ACY,"Atlantic City, NJ",New Jersey,1859,1855,0,23,1918,2134,3,2130,2137,7,0,NULL,0,151,162,136,982,0,0,0,0,0,18
2024,3,9,6,3/9/2024,AA,431,ORD,"Chicago, IL",Illinois,SAT,"San Antonio, TX",Texas,2030,2113,43,15,2128,2359,6,2338,5,27,0,NULL,0,188,172,151,1041,27,0,0,0,0,21
2024,9,20,5,9/20/2024,UA,1311,EWR,"Newark, NJ",New Jersey,CLT,"Charlotte, NC",North Carolina,713,718,5,21,739,853,10,908,903,-5,0,NULL,0,115,105,74,529,0,0,0,0,0,7
2024,3,4,1,3/4/2024,DL,2045,IAH,"Houston, TX",Texas,DTW,"Detroit, MI",Michigan,525,522,0,13,535,847,21,900,908,8,0,NULL,0,155,166,132,1075,0,0,0,0,0,5
2024,10,3,4,10/3/2024,UA,1575,DEN,"Denver, CO",Colorado,PHL,"Philadelphia, PA",Pennsylvania,1004,1008,4,29,1037,1540,6,1544,1546,2,0,NULL,0,220,218,183,1558,0,0,0,0,0,10
2024,7,31,3,7/31/2024,UA,315,IAD,"Washington, DC",Virginia,LAS,"Las Vegas, NV",Nevada,1955,2014,19,17,2031,2202,5,2156,2207,11,0,NULL,0,301,293,271,2065,0,0,0,0,0,20
2024,2,14,3,2/14/2024,WN,1773,MCO,"Orlando, FL",Florida,LAS,"Las Vegas, NV",Nevada,1015,1022,7,15,1037,1244,6,1230,1250,20,0,NULL,0,315,328,307,2039,7,0,13,0,0,10
2024,5,19,7,5/19/2024,UA,2622,LAX,"Los Angeles, CA",California,ORD,"Chicago, IL",Illinois,2323,2329,6,23,2352,500,9,524,509,-15,0,NULL,0,241,220,188,1744,0,0,0,0,0,23
2024,8,25,7,8/25/2024,OO,5033,LBL,"Liberal, KS",Kansas,DEN,"Denver, CO",Colorado,1220,1206,0,5,1211,1201,5,1236,1206,-30,0,NULL,0,76,60,50,280,0,0,0,0,0,12
2024,3,27,3,3/27/2024,OH,5672,DFW,"Dallas/Fort Worth, TX",Texas,JAN,"Jackson/Vicksburg, MS",Mississippi,2206,2217,11,15,2232,2333,6,2333,2339,6,0,NULL,0,87,82,61,408,0,0,0,0,0,22
2024,8,26,1,8/26/2024,WN,1718,LAX,"Los Angeles, CA",California,LAS,"Las Vegas, NV",Nevada,2000,2020,20,20,2040,2123,4,2115,2127,12,0,NULL,0,75,67,43,236,0,0,0,0,0,20
2024,10,15,2,10/15/2024,G4,3153,PIE,"St. Petersburg, FL",Florida,FNT,"Flint, MI",Michigan,630,623,0,9,632,852,7,918,859,-19,0,NULL,0,168,156,140,1040,0,0,0,0,0,6
2024,3,17,7,3/17/2024,OH,5279,CLT,"Charlotte, NC",North Carolina,ECP,"Panama City, FL",Florida,1105,1100,0,18,1118,1131,4,1208,1135,-33,0,NULL,0,123,95,73,437,0,0,0,0,0,11
2024,8,25,7,8/25/2024,YX,3539,BTV,"Burlington, VT",Vermont,IAD,"Washington, DC",Virginia,545,540,0,14,554,707,6,729,713,-16,0,NULL,0,104,93,73,441,0,0,0,0,0,5
2024,1,23,2,1/23/2024,NK,492,FLL,"Fort Lauderdale, FL",Florida,CMH,"Columbus, OH",Ohio,1150,1142,0,21,1203,1402,7,1430,1409,-21,0,NULL,0,160,147,119,973,0,0,0,0,0,11
2024,2,29,4,2/29/2024,AS,86,ANC,"Anchorage, AK",Alaska,SCC,"Deadhorse, AK",Alaska,1548,1603,15,8,1611,1739,2,1727,1741,14,0,NULL,0,99,98,88,626,0,0,0,0,0,16
2024,9,13,5,9/13/2024,HA,69,LGB,"Long Beach, CA",California,HNL,"Honolulu, HI",Hawaii,750,743,0,10,753,1020,5,1035,1025,-10,0,NULL,0,345,342,327,2569,0,0,0,0,0,7
2024,9,7,6,9/7/2024,AA,2556,SAT,"San Antonio, TX",Texas,CLT,"Charlotte, NC",North Carolina,629,622,0,13,635,944,16,1020,1000,-20,0,NULL,0,171,158,129,1095,0,0,0,0,0,6
2024,10,17,4,10/17/2024,B6,493,BOS,"Boston, MA",Massachusetts,DEN,"Denver, CO",Colorado,710,705,0,25,730,907,6,950,913,-37,0,NULL,0,280,248,217,1754,0,0,0,0,0,7
2024,5,21,2,5/21/2024,YX,5633,CLT,"Charlotte, NC",North Carolina,BOS,"Boston, MA",Massachusetts,1050,1306,136,19,1325,1500,57,1315,1557,162,0,NULL,0,145,171,95,728,136,0,26,0,0,13
2024,8,7,3,8/7/2024,MQ,4189,CLE,"Cleveland, OH",Ohio,ORD,"Chicago, IL",Illinois,643,640,0,14,654,657,7,718,704,-14,0,NULL,0,95,84,63,316,0,0,0,0,0,6
2024,10,18,5,10/18/2024,WN,1668,ELP,"El Paso, TX",Texas,HOU,"Houston, TX",Texas,700,657,0,15,712,941,7,945,948,3,0,NULL,0,105,111,89,677,0,0,0,0,0,6
2024,12,15,7,12/15/2024,DL,2357,MCO,"Orlando, FL",Florida,LGA,"New York, NY",New York,1740,1740,0,12,1752,2006,8,2023,2014,-9,0,NULL,0,163,154,134,950,0,0,0,0,0,17
2024,10,4,5,10/4/2024,WN,2657,PIT,"Pittsburgh, PA",Pennsylvania,MDW,"Chicago, IL",Illinois,650,653,3,8,701,708,5,715,713,-2,0,NULL,0,85,80,67,402,0,0,0,0,0,6
2024,4,30,2,4/30/2024,OO,5452,RDD,"Redding, CA",California,SFO,"San Francisco, CA",California,1350,1339,0,14,1353,1437,4,1504,1441,-23,0,NULL,0,74,62,44,199,0,0,0,0,0,13
2024,3,8,5,3/8/2024,AA,1607,DFW,"Dallas/Fort Worth, TX",Texas,ELP,"El Paso, TX",Texas,2255,52,117,17,109,135,7,2347,142,115,0,NULL,0,112,110,86,551,33,0,0,0,82,0
2024,7,14,7,7/14/2024,WN,1778,SJC,"San Jose, CA",California,STL,"St. Louis, MO",Missouri,725,720,0,10,730,1302,5,1310,1307,-3,0,NULL,0,225,227,212,1715,0,0,0,0,0,7
2024,10,29,2,10/29/2024,WN,4829,MCI,"Kansas City, MO",Missouri,DAL,"Dallas, TX",Texas,635,632,0,12,644,753,2,805,755,-10,0,NULL,0,90,83,69,461,0,0,0,0,0,6
2024,3,26,2,3/26/2024,DL,2256,LIT,"Little Rock, AR",Arkansas,ATL,"Atlanta, GA",Georgia,1614,1811,117,31,1842,2042,13,1845,2055,130,0,NULL,0,91,104,60,453,15,0,13,0,102,18
2024,10,17,4,10/17/2024,YX,4566,BOS,"Boston, MA",Massachusetts,JFK,"New York, NY",New York,1038,1033,0,26,1059,1142,9,1200,1151,-9,0,NULL,0,82,78,43,187,0,0,0,0,0,10
2024,10,20,7,10/20/2024,UA,1500,OMA,"Omaha, NE",Nebraska,DEN,"Denver, CO",Colorado,930,1003,33,31,1034,1052,13,1015,1105,50,0,NULL,0,105,122,78,472,0,33,17,0,0,10
2024,4,18,4,4/18/2024,B6,181,FLL,"Fort Lauderdale, FL",Florida,BNA,"Nashville, TN",Tennessee,1152,1158,6,17,1215,1311,10,1323,1321,-2,0,NULL,0,151,143,116,793,0,0,0,0,0,11
2024,7,26,5,7/26/2024,OO,3418,RDD,"Redding, CA",California,SEA,"Seattle, WA",Washington,1503,1457,0,10,1507,1623,7,1645,1630,-15,0,NULL,0,102,93,76,479,0,0,0,0,0,14
2024,4,13,6,4/13/2024,UA,632,ATL,"Atlanta, GA",Georgia,IAD,"Washington, DC",Virginia,925,910,0,39,949,1118,9,1112,1127,15,0,NULL,0,107,137,89,534,0,0,15,0,0,9
